rank,sentence,pinyin,english,original_order,complexity,frequency,similarity_penalty,similar_to,final_score
3886,出来了,Chū lái le,It's out.,1636,17.8,61.4,0.0,1,55.39
3887,过来了,Guò lái le,Here it comes.,1425,17.8,61.4,0.0,1,55.38
3888,好了 听着,Hǎo le tīng zhe,"Okay, listen up.",2407,21.3,73.5,25.0,57,55.36
3889,太冷了,Tài lěng le,It's too cold.,903,17.8,61.3,0.0,1,55.35
3890,我被击中了,Wǒ bèi jīzhòng le,I've been hit!,1535,24.7,68.8,8.3,31,55.35
3891,麻烦了,Máfan le,Trouble.,331,17.8,61.3,0.0,1,55.34
3892,你说完了吗？,Nǐ shuō wán le ma?,Are you finished?,2986,24.7,68.8,8.3,32,55.33
3893,害怕了?,Hàipà le?,Scared?,290,17.8,61.3,0.0,1,55.33
3894,我做了,Wǒ zuò le,I did it.,1091,17.2,74.3,33.3,39,55.32
3895,太慢了,Tài màn le,Too slow!,781,17.8,61.3,0.0,1,55.32
3896,啊 对了,Ā duì le,"Oh, right.",1743,17.2,74.3,33.3,54,55.32
3897,听好了,Tīng hǎo le,Listen up!,1245,17.2,74.3,33.3,57,55.32
3898,来看看,Lái kàn kan,Let's take a look.,1879,16.5,67.2,16.7,78,55.31
3899,我受够你了,Wǒ shòu gòu nǐ le,I've had enough of you.,1662,24.7,68.8,8.3,31,55.31
3900,噢，对了,Ō duì le,"Oh, right.",1353,17.2,67.6,16.7,26,55.30
3901,别叫了,Bié jiào le,Stop shouting.,729,17.2,74.3,33.3,77,55.30
3902,去哪了？,Qù nǎr le?,Where did you go?,1394,17.2,74.3,33.3,79,55.30
3903,别打了,Bié dǎ le,Stop hitting!,719,17.2,67.6,16.7,2,55.30
3904,这才像话,Zhè cái xiàng huà,Now that's more like it.,2486,21.0,67.2,10.0,61,55.29
3905,我上来了哦,Wǒ shàng lái le ó,I've come up.,2987,24.7,68.7,8.3,31,55.29
3906,你饿了吗？,Nǐ è le ma?,Are you hungry?,2606,21.3,67.4,10.0,32,55.29
3907,我看不下去了,Wǒ kàn bu xià qù le,I can't watch this anymore.,1739,28.5,74.3,16.7,31,55.28
3908,哦，没错,"Ó, méi cuò","Oh, that's right.",1271,17.8,67.9,16.7,6,55.28
3909,我抓住你了,Wǒ zhuā zhù nǐ le,I've got you!,3104,24.7,68.7,8.3,31,55.28
3910,你喝醉了吗？,Nǐ hē zuì le ma?,Are you drunk?,3076,24.7,68.7,8.3,32,55.28
3911,随便了,Suíbiàn le,Whatever.,384,17.8,61.2,0.0,1,55.27
3912,你累了吗？,Nǐ lèi le ma?,Are you tired?,1412,21.3,67.3,10.0,32,55.27
3913,忘记了,Wàngjì le,Forgot.,473,17.8,61.2,0.0,1,55.26
3914,哦 糟了,Ó zāole,"Oh, no!",492,17.2,60.8,0.0,1,55.24
3915,噢，糟了,"Ō, zāo le","Oh, no!",882,17.2,60.8,0.0,1,55.23
3916,太不公平了,Tài bù gōngpíng le,That's so unfair!,1499,24.7,69.2,10.0,1,55.22
3917,我做不了,Wǒ zuò bù liǎo,I can't do it.,2661,22.3,73.8,25.0,31,55.21
3918,一切就绪,Yī qiè jiù xù,Everything is ready.,2904,22.3,67.8,10.0,35,55.20
3919,那就行了,Nà jiù xíng le,That'll do.,2372,22.3,73.8,25.0,35,55.20
3920,我被卡住了,Wǒ bèi kǎ zhù le,I'm stuck.,1674,24.7,68.5,8.3,31,55.20
3921,我来告诉你,Wǒ lái gàosù nǐ,Let me tell you.,2303,24.8,68.6,8.3,31,55.19
3922,我饿了,Wǒ è le,I'm hungry.,840,17.2,65.7,12.5,31,55.19
3923,饿了吗？,È le ma?,Are you hungry?,1916,17.2,65.7,12.5,32,55.19
3924,你究竟是谁？,Nǐ jiūjìng shì shuí?,"Who are you, exactly?",2907,24.7,65.1,0.0,1,55.16
3925,我没事，没事,"Wǒ méishì, méishì","I'm fine, I'm fine.",1590,22.2,68.6,12.5,31,55.13
3926,你太过分了,Nǐ tài guòfèn le,You've gone too far!,1498,24.8,65.1,0.0,1,55.11
3927,你怎么样了？,Nǐ zěnmeyàng le?,How are you?,1488,24.8,65.1,0.0,1,55.10
3928,别乱动,Bié luàndòng,Don't move.,508,17.8,67.5,16.7,2,55.10
3929,噢，吾爱,"Ō, wú ài","Oh, my love.",1893,17.8,65.8,12.5,71,55.10
3930,这位是？,Zhè wèi shì?,Who is this?,1297,17.8,60.8,0.0,1,55.09
3931,帮我个忙,Bāng wǒ ge máng,Help me.,2688,21.3,66.9,10.0,31,55.06
3932,够了 够了,Gòule gòule,"Enough, enough.",413,18.8,61.4,0.0,1,55.05
3933,他们死了,Tāmen sǐ le,They're dead.,672,21.0,67.6,12.5,4,55.02
3934,停止射击,Tíngzhǐ shèjī,Cease fire!,538,22.3,63.4,0.0,1,55.02
3935,截住他,Jié zhù tā,Stop him!,960,17.8,65.7,12.5,48,55.01
3936,没那么容易,Méi nàme róngyì,It's not that easy.,1064,24.8,68.2,8.3,35,55.01
3937,还给我,Hái gěi wǒ,Give it back to me.,607,17.8,74.0,33.3,37,55.00
3938,不要打了,Bùyào dǎ le,Stop fighting!,727,21.0,67.6,12.5,1,54.99
3939,别搞砸了,Bié gǎozá le,Don't mess it up.,1043,21.0,67.5,12.5,2,54.95
3940,你在说谁？,Nǐ zài shuō shuí?,Who are you talking about?,2118,21.3,66.6,10.0,76,54.91
3941,你是怎么回事？,Nǐ shì zěn me huí shì?,What's wrong with you?,1719,28.5,66.9,0.0,1,54.91
3942,你这个狗娘养的,Nǐ zhège gǒuniángyǎng de,You son of a bitch!,1524,31.3,71.5,7.1,11,54.90
3943,你做了,Nǐ zuò le,You did it.,1090,17.2,65.1,12.5,39,54.88
3944,别乱跑,Bié luàn pǎo,Don't run around.,962,17.8,67.0,16.7,2,54.83
3945,快来啊,Kuài lái a,Come quickly!,1039,17.8,73.6,33.3,63,54.81
3946,哦 老天,Ó lǎotiān,"Oh, my God.",366,17.8,66.9,16.7,9,54.80
3947,不给,Bù gěi,No way!,168,13.2,67.4,25.0,1,54.75
3948,他们怎么了？,Tāmen zěnme le?,What's wrong with them?,670,24.8,67.7,8.3,48,54.73
3949,我早就知道了,Wǒ zǎo jiù zhīdào le,I knew it all along.,3145,28.0,69.1,7.1,31,54.73
3950,我太高兴了,Wǒ tài gāoxìng le,I'm so happy.,2487,24.8,67.6,8.3,31,54.72
3951,这样就够了,Zhè yàng jiù gòu le,This is enough.,3152,24.8,67.6,8.3,35,54.72
3952,他们回来了,Tāmen huílai le,They're back.,1582,24.8,67.6,8.3,48,54.72
3953,别来烦我,Bié lái fán wǒ,Don't bother me.,1494,21.0,67.0,12.5,2,54.70
3954,我的车,Wǒ de chē,My car.,1633,17.2,64.7,12.5,31,54.67
3955,别挡道,Bié dǎngdào,Get out of the way!,493,17.8,66.6,16.7,2,54.66
3956,谁的?,Shuí de?,Whose?,570,13.2,57.1,0.0,1,54.61
3957,是谁？,Shì shuí?,Who is it?,568,13.2,57.1,0.0,1,54.61
3958,我有个问题,Wǒ yǒu ge wèntí,I have a question.,2245,24.7,72.0,20.0,81,54.60
3959,被谁?,Bèi shuí?,By whom?,246,13.2,57.1,0.0,1,54.59
3960,来呀，来呀,"Lái ya, lái ya","Come on, come on!",2193,18.8,67.1,16.7,90,54.58
3961,不是 不是,Bùshì bùshì,"No, no.",596,19.8,71.0,25.0,1,54.57
3962,我失败了,Wǒ shībài le,I failed.,1019,21.0,65.7,10.0,31,54.55
3963,我来帮忙,Wǒ lái bāngmáng,I'll help.,1967,22.3,66.5,10.0,31,54.55
3964,你听到没?,Nǐ tīng dào méi?,Did you hear me?,2152,21.0,65.7,10.0,57,54.55
3965,我们被包围了,Wǒ men bèi bāo wéi le,We're surrounded.,1766,28.0,68.8,7.1,31,54.55
3966,我迟到了,Wǒ chídào le,I'm late.,1045,21.0,65.7,10.0,31,54.54
3967,不要乱动,Bù yào luàn dòng,Don't move around.,2799,22.3,67.5,12.5,1,54.53
3968,你生病了吗？,Nǐ shēngbìng le ma?,Are you sick?,1484,24.7,67.1,8.3,32,54.47
3969,你见过他吗？,Nǐ jiàn guò tā ma?,Have you seen him?,2983,25.4,67.5,8.3,32,54.45
3970,你见过她吗？,Nǐ jiànguò tā ma?,Have you seen her?,2786,25.4,67.5,8.3,32,54.45
3971,太好吃了,Tài hǎo chī le,It's delicious!,2520,21.0,65.4,10.0,41,54.42
3972,太好笑了,Tài hǎo xiào le,That's hilarious!,2450,21.0,65.4,10.0,41,54.39
3973,我有个想法,Wǒ yǒu ge xiǎngfǎ,I have an idea.,2905,24.7,66.9,8.3,31,54.37
3974,鸡,Jī,Chicken.,84,9.1,54.2,0.0,1,54.37
3975,不准动,Bù zhǔn dòng,Don't move!,923,17.8,66.0,16.7,1,54.35
3976,尼,Ní,Ni.,73,9.1,54.1,0.0,1,54.35
3977,烧了它,Shāo le tā,Burn it!,988,17.2,59.0,0.0,1,54.34
3978,逃！,Táo!,Run!,31,9.1,54.1,0.0,1,54.34
3979,愿上帝保佑你,Yuàn shàngdì bǎoyòu nǐ,May God bless you.,2889,28.5,68.6,7.1,51,54.33
3980,射！,Shè!,Shoot!,96,9.1,54.1,0.0,1,54.31
3981,肉,Ròu,Meat.,371,9.1,54.1,0.0,1,54.30
3982,山！,Shān!,Mountain!,85,9.1,54.0,0.0,1,54.26
3983,爽,Shuǎng,Great!,91,9.1,53.9,0.0,1,54.25
3984,离她远点,Lí tā yuǎn diǎn,Stay away from her.,1420,21.0,61.1,0.0,1,54.24
3985,你看到了？,Nǐ kàn dào le?,Did you see that?,2003,21.0,65.1,10.0,78,54.23
3986,找到你了,Zhǎodào nǐ le,I found you!,1932,21.0,65.1,10.0,60,54.23
3987,你找到了,Nǐ zhǎodào le,You found it.,1933,21.0,65.1,10.0,60,54.23
3988,你看见了?,Nǐ kànjiàn le?,Did you see it?,1946,21.0,65.0,10.0,78,54.21
3989,唔,Ū,Mmm.,345,9.1,53.9,0.0,1,54.20
3990,娘！,Niáng!,Mother!,60,9.1,53.8,0.0,1,54.18
3991,哥,Gē,Brother.,93,9.1,53.8,0.0,1,54.16
3992,左,Zuǒ,Left.,59,9.1,53.8,0.0,1,54.16
3993,求你们了,Qiú nǐmen le,"Please, I beg you.",783,21.0,60.9,0.0,1,54.15
3994,别挡路！,Bié dǎng lù!,Get out of the way!,1095,17.8,65.6,16.7,2,54.15
3995,快停下来,Kuài tíng xià lái,Stop it!,1301,22.3,65.7,10.0,63,54.13
3996,你们疯了,Nǐmen fēng le,You're crazy!,740,21.0,60.9,0.0,1,54.13
3997,摆!,Bǎi!,Pose!,87,9.1,53.7,0.0,1,54.12
3998,天杀的,Tiānshā de,Damn it!,499,17.8,58.9,0.0,1,54.12
3999,我没开玩笑,Wǒ méi kāi wánxiào,I'm not kidding.,2418,24.8,66.4,8.3,31,54.11
4000,你没开玩笑吧？,Nǐ méi kāi wánxiào ba?,"You're not kidding, right?",3046,28.0,67.9,7.1,46,54.11
4001,快躲起来,Kuài duǒ qǐlái,Hide quickly!,1042,22.3,65.6,10.0,63,54.08
4002,他们是谁？,Tāmen shì shéi?,Who are they?,1922,21.0,64.7,10.0,48,54.07
4003,是怎么回事？,Zěn me huì shì zhè yàng?,What's going on?,1730,26.9,64.2,0.0,1,54.04
4004,你死了,Nǐ sǐ le,You're dead.,606,17.2,65.1,16.7,4,54.03
4005,你错了,Nǐ cuò le,You are wrong.,613,17.2,65.1,16.7,6,54.03
4006,塔,Tǎ,Tower.,425,9.1,53.5,0.0,1,54.03
4007,该你了,Gāi nǐ le,Your turn.,1375,17.2,58.4,0.0,1,54.03
4008,太过分了,Tài guòfèn le,That's too much!,1029,22.3,61.5,0.0,1,54.03
4009,怎么样了？,Zěnmeyàng le?,What happened?,741,22.3,61.4,0.0,1,54.02
4010,求你了,Qiú nǐ le,Please.,776,17.2,58.4,0.0,1,54.00
4011,你变了,Nǐ biàn le,You've changed.,941,17.2,58.4,0.0,1,54.00
4012,还没,Hái méi,Not yet.,527,13.2,62.6,16.7,37,54.00
4013,没呢, méi ne,Not yet.,535,13.2,62.6,16.7,45,54.00
4014,你忘了？,Nǐ wàngle?,You forgot?,418,17.2,58.3,0.0,1,53.98
4015,没钱,Méi qián,No money.,188,13.2,62.5,16.7,83,53.98
4016,你疯了,Nǐ fēng le,You're crazy.,738,17.2,58.3,0.0,1,53.98
4017,林！,Lín!,Lin!,211,9.1,53.4,0.0,1,53.97
4018,饶了我吧,Ráo le wǒ ba,Spare me.,1532,21.3,64.7,10.0,31,53.96
4019,我不想吃,Wǒ bù xiǎng chī,I don't want to eat.,1352,21.0,70.5,25.0,31,53.95
4020,你怕了？,Nǐ pà le?,Are you scared?,805,17.2,58.3,0.0,1,53.95
4021,你傻了？,Nǐ shǎ le?,Are you stupid?,961,17.2,58.2,0.0,1,53.95
4022,波,Bō,Wave.,431,9.1,53.3,0.0,1,53.94
4023,狼!,Láng!,Wolf!,103,9.1,53.3,0.0,1,53.94
4024,你病了,Nǐ bìng le,You are sick.,845,17.2,58.2,0.0,1,53.94
4025,你就死定了,Nǐ jiù sǐ dìng le,You're dead.,1637,24.8,66.6,10.0,4,53.89
4026,家，甜蜜的家,"Jiā, tiánmì de jiā","Home, sweet home.",2953,23.4,61.8,0.0,1,53.88
4027,丹,Dān,Dan.,110,9.1,53.2,0.0,1,53.86
4028,简直难以置信,Jiǎnzhí nán yǐ zhìxìn,It's unbelievable!,1496,31.5,66.6,0.0,1,53.85
4029,你有没有,Nǐ yǒu méiyǒu,Do you have?,1171,21.1,60.3,0.0,1,53.85
4030,别做梦了,Bié zuò mèng le,Stop dreaming.,1478,21.0,65.3,12.5,2,53.83
4031,这是我的家,Zhè shì wǒ de jiā,This is my home.,2998,25.4,66.2,8.3,31,53.83
4032,蛇,Shé,Snake.,105,9.1,53.1,0.0,1,53.82
4033,哎,Āi,Oh.,29,9.1,53.1,0.0,1,53.81
4034,晕,Yūn,Dizzy.,115,9.1,53.0,0.0,1,53.79
4035,孩子们呢？,Hái zi men ne?,What about the children?,2698,21.0,64.2,10.0,45,53.78
4036,他又来了,Tā yòu lái le,He's back again.,2404,21.3,64.4,10.0,48,53.78
4037,我能做到,Wǒ néng zuò dào,I can do it.,2105,22.3,71.0,25.0,39,53.78
4038,你太客气了,Nǐ tài kèqì le,You're too polite.,2779,24.7,62.3,0.0,1,53.76
4039,真是太棒了,Zhēnshi tài bàng le,That's fantastic!,2561,26.9,63.7,0.0,1,53.76
4040,我要迟到了,Wǒ yào chídào le,I'm going to be late.,1491,24.8,65.7,8.3,31,53.75
4041,你被逮捕了,Nǐ bèi dài bǔ le,You're under arrest.,1690,24.7,62.3,0.0,1,53.75
4042,这是一个,Zhè shì yīgè,This is a.,1561,22.3,60.9,0.0,1,53.73
4043,你弄错了,Nǐ nòng cuò le,You got it wrong.,1428,21.0,65.1,12.5,6,53.73
4044,你被解雇了,Nǐ bèi jiěgù le,You're fired!,1512,24.7,62.3,0.0,1,53.73
4045,就是说啊,Jiùshì shuō a,That's what I mean.,1378,22.3,65.8,12.5,27,53.72
4046,这算什么？,Zhè suàn shénme?,What's this?,854,22.3,60.8,0.0,1,53.71
4047,他是个好孩子,Tā shì ge hǎo háizi,He's a good kid.,3120,28.0,67.0,7.1,41,53.67
4048,呼！,Hū!,Whew!,212,9.1,52.8,0.0,1,53.67
4049,他是个好人,Tā shì ge hǎorén,He's a good man.,2909,24.7,65.5,8.3,41,53.67
4050,你被开除了,Nǐ bèi kāi chū le,You're fired.,1619,24.7,62.1,0.0,1,53.66
4051,把手举起来,Bǎ shǒu jǔ qǐlái,Put your hands up.,1430,24.8,62.1,0.0,1,53.64
4052,别停下来,Bié tíng xià lái,Don't stop.,2432,22.3,65.7,12.5,2,53.63
4053,这不是我的错,Zhè bù shì wǒ de cuò,This isn't my fault.,1712,28.5,70.9,16.7,31,53.56
4054,祝你们好运,Zhù nǐ men hǎo yùn,Good luck to you.,3179,26.9,66.6,8.3,41,53.54
4055,别浪费时间了,Bié làngfèi shíjiān le,Don't waste time.,2920,28.5,67.5,8.3,2,53.53
4056,这是我的名片,Zhè shì wǒ de míngpiàn,This is my business card.,3229,28.5,67.0,7.1,31,53.52
4057,问你个问题,Wèn nǐ ge wèntí,I have a question for you.,2444,23.4,65.0,10.0,81,53.49
4058,烫！,Tàng!,Hot!,51,9.1,52.4,0.0,1,53.45
4059,你他妈的是谁？,Nǐ tā mā de shì shuí?,Who the hell are you?,1726,28.0,66.6,7.1,48,53.45
4060,没问题,Méi wèntí,No problem.,688,17.8,62.5,12.5,81,53.44
4061,进了,Jìn le,It's in.,961,13.2,61.4,16.7,93,53.43
4062,吼,Hǒu,Roar!,127,9.1,52.3,0.0,1,53.41
4063,别开玩笑了,Bié kāi wánxiào le,Don't joke around.,1295,24.8,65.7,10.0,2,53.41
4064,看见没？,Kàn jiàn méi?,See?,1263,17.8,62.5,12.5,78,53.41
4065,我认得你,Wǒ rèn de nǐ,I recognize you.,2754,21.0,69.4,25.0,43,53.40
4066,你找谁？,Nǐ zhǎo shuí?,Who are you looking for?,1705,17.2,62.2,12.5,60,53.40
4067,我爱你,Wǒ ài nǐ,I love you.,1218,23.3,74.1,33.3,71,53.39
4068,懂了,Dǒng le,Understood.,852,13.2,61.3,16.7,98,53.38
4069,听到没？,Tīng dào méi?,Did you hear me?,1248,17.8,62.4,12.5,57,53.37
4070,我能效劳吗？,Wǒ néng xiào láo ma?,Can I help you?,3200,24.8,64.9,8.3,31,53.36
4071,我不怕你,Wǒ bù pà nǐ,I'm not afraid of you.,1363,21.0,69.3,25.0,31,53.33
4072,来这儿,Lái zhè'er,Come here.,1513,17.8,57.2,0.0,1,53.27
4073,我洗耳恭听,Wǒ xǐ'ěr gōng tīng,I'm all ears.,3176,26.9,66.0,8.3,31,53.26
4074,你来这儿干嘛？,Nǐ lái zhè er gàn má?,What are you doing here?,1751,28.0,66.6,8.3,5,53.25
4075,求求你了,Qiú qiú nǐ le,"Please, I beg you.",1342,19.8,58.4,0.0,1,53.25
4076,你有没有搞错？,Nǐ yǒu méiyǒu gǎocuò?,Are you kidding me?,1507,27.2,66.9,10.0,6,53.25
4077,太恐怖了,Tài kǒngbù le,That's terrifying!,1025,21.0,59.1,0.0,1,53.23
4078,太恶心了,Tài ěxīn le,That's disgusting!,995,21.0,59.0,0.0,1,53.22
4079,太遗憾了,Tài yíhàn le,That's too bad.,974,21.0,59.0,0.0,1,53.21
4080,哦，太好了,"Ó, tài hǎo le","Oh, that's great!",2112,22.3,63.8,10.0,41,53.20
4081,那太棒了,Nà tài bàng le,That's great!,2430,22.3,63.8,10.0,35,53.19
4082,你看起来很漂亮,Nǐ kàn qǐlái hěn piàoliang,You look beautiful.,3090,32.2,68.2,6.2,44,53.19
4083,噢，太好了,"Ò, tài hǎo le","Oh, that's great!",2793,22.3,63.8,10.0,41,53.18
4084,你有完没完？,Nǐ yǒu wán méi wán?,Will you ever stop?,1578,25.7,61.7,0.0,1,53.17
4085,来这边,Lái zhè biān,Come here.,1850,17.8,57.0,0.0,1,53.17
4086,这边来,Zhè biān lái,Come over here.,1857,17.8,57.0,0.0,1,53.17
4087,我受够了,Wǒ shòu gòu le,I've had enough.,1443,22.3,63.7,10.0,31,53.17
4088,哦 好极了,Ó hǎo jí le,"Oh, great!",2498,22.3,63.7,10.0,41,53.17
4089,你刚说什么？,Nǐ gāng shuō shénme?,What did you just say?,1518,24.7,61.1,0.0,1,53.16
4090,这怎么可能,Zhè zěn me kě néng,That's impossible!,1574,24.8,61.1,0.0,1,53.14
4091,这什么意思？,Zhè shén me yì si?,What does this mean?,3139,24.8,61.1,0.0,1,53.13
4092,纯,Chún,Pure.,400,9.1,51.6,0.0,1,53.07
4093,你累了,Nǐ lèi le,You're tired.,881,17.2,56.5,0.0,1,53.05
4094,我喜欢这首歌,Wǒ xǐhuan zhè shǒu gē,I like this song.,3193,28.0,65.7,7.1,31,53.05
4095,希特勒万岁,Xītèlè wànsuì,Heil Hitler!,539,26.9,62.2,0.0,1,53.03
4096,太荒谬了,Tài huāngmiù le,That's absurd!,1024,21.0,58.6,0.0,1,53.02
4097,给我滚开,Gěi wǒ gǔn kāi,Get lost!,1340,21.0,62.6,10.0,31,53.02
4098,呜！,Wū!,Ooh!,136,9.1,51.3,0.0,1,52.93
4099,好点了,Hǎo diǎn le,Feeling better.,1168,17.8,61.5,12.5,41,52.92
4100,小鸟,Xiǎoniǎo,Little bird.,362,16.2,55.5,0.0,1,52.92
4101,太快了,Tài kuài le,Too fast!,577,17.8,61.5,12.5,63,52.92
4102,多大了？,Duō dà le?,How old are you?,1614,17.8,61.5,12.5,58,52.91
4103,现在不是了,Xiànzài bùshì le,Not anymore.,1336,24.8,64.7,10.0,1,52.91
4104,就在这,Jiù zài zhè,Right here.,1110,17.2,61.2,12.5,35,52.91
4105,太荒唐了,Tài huāngtang le,That's absurd!,1118,21.0,58.4,0.0,1,52.90
4106,太惊人了,Tài jīng rén le,That's amazing!,2848,21.0,58.4,0.0,1,52.90
4107,抓到你了,Zhuā dào le nǐ,I've got you.,2562,21.0,58.4,0.0,1,52.89
4108,太夸张了,Tài kuāzhāng le,That's too exaggerated.,1121,21.0,58.4,0.0,1,52.88
4109,看见了,Kàn jiàn le,I saw it.,1264,17.8,61.4,12.5,78,52.87
4110,拜托你了,Bài tuō nǐ le,Please.,2713,21.0,58.3,0.0,1,52.87
4111,我不能呼吸了,Wǒ bù néng hūxī le,I can't breathe.,1672,28.0,69.2,16.7,31,52.86
4112,轮到你了,Lún dào nǐ le,It's your turn.,2949,21.0,58.3,0.0,1,52.85
4113,你搞砸了,Nǐ gǎozá le,You messed up.,1056,21.0,58.3,0.0,1,52.84
4114,听到了,Tīng dào le,Heard it.,1249,17.8,61.3,12.5,57,52.83
4115,逮到你了,Dǎi dào nǐ le,Got you!,2934,21.0,58.3,0.0,1,52.83
4116,给你,Gěi nǐ,Here you go.,580,13.2,53.6,0.0,1,52.83
4117,我累了,Wǒ lèi le,I'm tired.,876,17.8,61.3,12.5,31,52.81
4118,卢,Lú,Lu.,158,9.1,51.0,0.0,1,52.79
4119,多久了？,Duō jiǔ le?,How long?,1628,17.8,61.2,12.5,58,52.79
4120,额,É,Um...,169,9.1,51.0,0.0,1,52.78
4121,剧终 谢谢观赏,Jù zhōng xièxie guānshǎng,The end. Thank you for watching.,2913,27.2,61.8,0.0,1,52.71
4122,我死定了,Wǒ sǐ dìng le,I'm doomed.,1382,22.3,63.8,12.5,4,52.70
4123,他死定了,Tā sǐ dìng le,He's dead meat.,1379,22.3,63.8,12.5,4,52.70
4124,把门关上,Bǎ mén guān shàng,Close the door.,2581,22.3,62.7,10.0,51,52.67
4125,我来帮你,Wǒ lái bāng nǐ,Let me help you.,2294,21.0,61.9,10.0,31,52.64
4126,上帝与你同在,Shàngdì yǔ nǐ tóngzài,God be with you.,2937,31.5,67.0,7.1,51,52.61
4127,你这是在干什么？,Nǐ zhè shì zài gàn shénme?,What are you doing?,1702,31.6,67.0,7.1,5,52.61
4128,你是个混蛋,Nǐ shì ge hùn dàn,You're a jerk.,1670,24.7,60.0,0.0,1,52.61
4129,到底怎么回事？,Dào dǐ zěn me huí shì?,What on earth is going on?,1746,31.5,64.1,0.0,1,52.60
4130,你说谁？,Nǐ shuō shuí?,Who are you talking about?,591,17.2,55.5,0.0,1,52.58
4131,我能不能,Wǒ néng bù néng,Can I?,2106,21.1,71.1,33.3,31,52.58
4132,你谁啊,Nǐ shuí a,Who are you?,590,17.2,62.2,16.7,27,52.58
4133,你是个白痴,Nǐ shì ge báichī,You're an idiot.,1462,24.7,59.9,0.0,1,52.56
4134,什么回事？,Shénme huí shì?,What's going on?,617,22.3,58.5,0.0,1,52.54
4135,没别的,Méi bié de,Nothing else.,1041,17.8,62.4,16.7,2,52.53
4136,红灯,Hóngdēng,Red light.,292,16.2,54.6,0.0,1,52.45
4137,谁派你来的？,Shéi pài nǐ lái de?,Who sent you?,1695,25.4,60.1,0.0,1,52.44
4138,你来这儿干什么?,Nǐ lái zhè'er gàn shénme?,What are you doing here?,1734,31.3,66.5,7.1,5,52.42
4139,你没听见吗？,Nǐ méi tīngjiàn ma?,Didn't you hear?,1410,24.7,62.9,8.3,32,52.38
4140,我等不及了,Wǒ děng bù jí le,I can't wait!,3082,24.8,67.6,20.0,31,52.37
4141,这是为什么？,Zhè shì wèi shénme?,Why is this?,2189,26.9,60.8,0.0,1,52.35
4142,你又来了,Nǐ yòu lái le,Here you are again.,2400,21.3,57.4,0.0,1,52.32
4143,你来干嘛？,Nǐ lái gàn má?,What are you doing here?,1376,21.0,62.2,12.5,5,52.32
4144,我们两个,Wǒ men liǎng ge,The two of us.,2550,22.3,62.0,10.0,31,52.30
4145,有个问题,Yǒu ge wèntí,There's a problem.,643,22.3,62.0,10.0,81,52.28
4146,这我知道,Zhè wǒ zhī dào,I know this.,2347,21.0,61.2,10.0,31,52.28
4147,就这一次,Jiù zhè yīcì,Just this once.,1983,21.0,61.2,10.0,35,52.28
4148,门开着,Mén kāi zhe,The door is open.,1871,17.8,55.2,0.0,1,52.25
4149,一个月后,Yī gè yuè hòu,One month later.,2731,22.3,57.9,0.0,1,52.25
4150,宝宝,Bǎobǎo,Baby.,238,14.9,53.4,0.0,1,52.25
4151,还给你,Hái gěi nǐ,Here you go back.,1229,17.8,60.1,12.5,37,52.25
4152,警官,Jǐngguān,Officer.,187,16.2,54.2,0.0,1,52.25
4153,自杀,Zìshā,Suicide.,93,16.2,54.2,0.0,1,52.25
4154,这很重要,Zhè hěn zhòngyào,This is very important.,1986,21.0,61.1,10.0,44,52.24
4155,离我远点,Lí wǒ yuǎn diǎn,Stay away from me.,1418,21.0,61.1,10.0,31,52.24
4156,第三,Dìsān,Third.,329,16.2,54.2,0.0,1,52.24
4157,恶心,Ěxin,Disgusting.,101,16.2,54.2,0.0,1,52.23
4158,这很奇怪,Zhè hěn qíguài,This is strange.,934,21.0,61.0,10.0,44,52.21
4159,攻击,Gōngjī,Attack.,75,16.2,54.1,0.0,1,52.21
4160,为何？,Wèihé?,Why?,116,16.2,54.1,0.0,1,52.20
4161,有时,Yǒu shí,Sometimes.,983,16.2,54.1,0.0,1,52.20
4162,食物,Shíwù,Food.,284,16.2,54.1,0.0,1,52.19
4163,遗憾,Yíhàn,Regret.,28,16.2,54.1,0.0,1,52.19
4164,反正,Fǎnzhèng,Anyway.,264,16.2,54.1,0.0,1,52.19
4165,杀手,Shāshǒu,Killer.,80,16.2,54.1,0.0,1,52.19
4166,阿康!,Ākāng!,Ah Kang!,495,16.2,54.1,0.0,1,52.19
4167,醒醒吧,Xǐngxǐng ba,Wake up!,472,16.5,60.9,16.7,46,52.19
4168,毒品?,Dúpǐn?,Drugs?,82,16.2,54.1,0.0,1,52.18
4169,测试,Cèshì,Test.,318,16.2,54.1,0.0,1,52.18
4170,呼吸,Hūxī,Breathe.,72,16.2,54.0,0.0,1,52.17
4171,哎呦,Āiyōu,Ouch!,110,13.2,52.2,0.0,1,52.17
