rank,sentence,pinyin,pinyin_corrected,pinyin_reason,english,original_order,complexity,frequency,similarity_penalty,similar_to,final_score,removed
4633,老头,Lǎotóu,lǎo tóu,needs syllable separation: 1 words for 2 chars,Old man.,231,16.2,52.3,25.0,9,46.31,
4634,这就是问题所在,Zhè jiùshì wèntí suǒzài,zhè jiù shì wèn tí suǒ zài,needs syllable separation: 4 words for 7 chars,That's the problem.,1522,32.2,54.4,6.2,35,46.30,
4635,好多了,Hǎo duō le,hǎo duō le,needs formatting,Much better.,1475,17.8,48.2,12.5,41,46.29,
4636,你这混蛋,Nǐ zhè hùndàn,nǐ zhè hùn dàn,needs syllable separation: 3 words for 4 chars,You bastard!,1106,21.0,45.2,0.0,1,46.28,
4637,不妙,Bù miào,bù miào,needs formatting,Not good.,410,16.2,52.2,25.0,1,46.24,
4638,你这白痴,Nǐ zhè báichī,nǐ zhè bái chī,needs syllable separation: 3 words for 4 chars,You idiot!,965,21.0,45.0,0.0,1,46.22,
4639,谁来救救我,Shuí lái jiùjiù wǒ,shéi lái jiùjiù wǒ,preferred pronunciation: shuí -> shéi,Who will save me?,1482,23.4,50.5,10.0,31,46.20,
4640,究竟怎么回事？,Jiū jìng zěn me huì shì?,jiū jìng zěn me huì shì,needs formatting,What on earth is going on?,1767,31.5,51.2,0.0,1,46.16,
4641,脱下来,Tuō xià lái,tuō xià lái,needs formatting,Take it off.,1973,23.3,51.2,12.5,85,46.14,
4642,老弟,Lǎodì,lǎo dì,needs syllable separation: 1 words for 2 chars,Little brother.,241,16.2,52.0,25.0,9,46.14,
4643,各就各位,Gè jiù gè wèi,gè jiù gè wèi,needs formatting,Get set.,2602,29.1,54.7,12.5,35,46.12,
4644,这到底是怎么回事？,Zhè dàodǐ shì zěnme huí shì?,zhè dào dǐ shì zěn me huí shì,needs syllable separation: 6 words for 8 chars,What the hell is going on?,1752,34.7,52.9,0.0,1,46.06,
4645,这不是真实的,Zhè bùshì zhēnshí de,zhè bú shì zhēn shí de,needs syllable separation: 4 words for 6 chars,This isn't real.,1528,28.0,52.2,8.3,1,46.02,
4646,厄尔利,È ěr lì,è ěr lì,needs formatting,Early.,1911,17.8,42.7,0.0,1,46.01,
4647,悉听尊便,Xī tīng zūn biàn,xī tīng zūn biàn,needs formatting,Suit yourself.,2887,30.3,54.1,10.0,57,45.96,
4648,永不,Yǒng bù,yǒng bù,needs formatting,Never.,412,16.2,51.6,25.0,1,45.95,
4649,那家伙是谁？,Nà jiāhuo shì shuí?,nà jiāhuo shì shéi,preferred pronunciation: shuí -> shéi,Who's that guy?,2772,24.8,50.0,8.3,35,45.92,
4650,祝你好运,Zhù nǐ hǎo yùn,zhù nǐ hǎo yùn,needs formatting,Good luck.,2796,30.3,54.0,10.0,41,45.90,
4651,祝你愉快,Zhù nǐ yú kuài,zhù nǐ yú kuài,needs formatting,Have a nice day!,2812,30.3,53.9,10.0,63,45.86,
4652,算了,Suàn le,suàn le,needs formatting,Forget it.,288,16.2,41.4,0.0,1,45.85,
4653,你个狗娘养的,Nǐ ge gǒu niáng yǎng de,nǐ ge gǒu niáng yǎng de,needs formatting,You son of a bitch!,1760,28.5,52.1,8.3,11,45.85,
4654,一年前,Yī nián qián,yī nián qián,needs formatting,One year ago.,1957,17.8,42.3,0.0,1,45.82,
4655,这是谁啊？,Zhè shì shuí a?,zhè shì shéi a,preferred pronunciation: shuí -> shéi,Who is this?,2115,21.3,49.4,12.5,27,45.81,
4656,他们杀了他,Tāmen shā le tā,tā men shā le tā,needs syllable separation: 4 words for 5 chars,They killed him.,1308,23.4,49.7,10.0,48,45.80,
4657,你死定了,Nǐ sǐ dìng le,nǐ sǐ dìng le,needs formatting,You're dead meat.,1380,22.3,50.0,12.5,4,45.78,
4658,三年前,Sān nián qián,sān nián qián,needs formatting,Three years ago.,1956,17.8,42.2,0.0,1,45.76,
4659,吓死我了,Xià sǐ wǒ le,xià sǐ wǒ le,needs formatting,You scared me to death!,1184,21.0,48.9,12.5,4,45.67,
4660,出了什么事？,Chūle shénme shì?,chū le shén me shì,needs syllable separation: 3 words for 5 chars,What happened?,1097,24.7,45.9,0.0,1,45.56,
4661,出什么事了？,Chū shénme shì le?,chū shén me shì le,needs syllable separation: 4 words for 5 chars,What's wrong?,1311,24.7,45.9,0.0,1,45.56,
4662,这一切,Zhè yīqiè,zhè yī qiè,needs syllable separation: 2 words for 3 chars,All this.,954,17.8,41.7,0.0,1,45.52,
4663,这只是,Zhè zhǐshì,zhè zhǐ shì,needs syllable separation: 2 words for 3 chars,This is just.,889,17.8,41.7,0.0,1,45.52,
4664,离开这,Lí kāi zhè,lí kāi zhè,needs formatting,Leave this place.,896,17.8,41.7,0.0,1,45.51,
4665,这真是,Zhè zhēnshi,zhè zhēnshi,needs formatting,This is really.,971,17.8,41.6,0.0,1,45.49,
4666,你老了,Nǐ lǎo le,nǐ lǎo le,needs formatting,You're old.,850,17.8,48.3,16.7,9,45.49,
4667,你杀了我,Nǐ shā le wǒ,nǐ shā le wǒ,needs formatting,You killed me.,1309,21.3,47.7,10.0,31,45.47,
4668,我杀了你,Wǒ shā le nǐ,wǒ shā le nǐ,needs formatting,I'll kill you!,1314,21.3,47.7,10.0,31,45.47,
4669,你杀了他,Nǐ shā le tā,nǐ shā le tā,needs formatting,You killed him.,1306,21.3,47.7,10.0,48,45.47,
4670,别过来,Bié guòlái,bié guò lái,needs syllable separation: 2 words for 3 chars,Don't come closer.,254,23.3,51.5,16.7,2,45.43,
4671,拿来,Nálái,ná lái,needs syllable separation: 1 words for 2 chars,Bring it here.,249,16.2,47.2,16.7,91,45.42,
4672,要不然,Yào bù rán,yào bù rán,needs formatting,Otherwise.,1997,23.3,51.4,16.7,1,45.41,
4673,你这狗娘养的,Nǐ zhè gǒu niáng yǎng de,nǐ zhè gǒu niáng yǎng de,needs formatting,You son of a bitch!,1759,28.5,51.2,8.3,11,45.39,
4674,谢了,Xiè le,xiè le,needs formatting,Thanks.,697,13.2,38.6,0.0,1,45.35,
4675,给我滚出去,Gěi wǒ gǔn chūqù,gěi wǒ gǔn chū qù,needs syllable separation: 4 words for 5 chars,Get out of here!,1375,24.8,49.4,10.0,25,45.27,
4676,不可思议,Bùkěsīyì,bù kě sī yì,needs syllable separation: 1 words for 4 chars,Unbelievable!,33,30.3,53.7,12.5,1,45.24,
4677,这是干什么？,Zhè shì gàn shénme?,zhè shì gàn shén me,needs syllable separation: 4 words for 5 chars,What is this for?,2087,26.9,50.5,10.0,5,45.19,
4678,砰！,Pēng!,pēng,needs formatting,Bang!,156,9.1,35.8,0.0,1,45.19,
4679,不会了,Bù huì le,bù huì le,needs formatting,No more.,1063,17.8,47.7,16.7,1,45.18,
4680,赖,Lài,lài,needs formatting,Blame.,42,9.1,35.7,0.0,1,45.14,
4681,着火了,Zháo huǒ le,zháo huǒ le,needs formatting,It's on fire!,920,17.8,47.4,16.7,22,45.06,
4682,叮,Dīng,dīng,needs formatting,Ding.,157,9.1,35.5,0.0,1,45.01,
4683,我会杀了他,Wǒ huì shā le tā,wǒ huì shā le tā,needs formatting,I'll kill him.,1605,24.7,48.0,8.3,31,44.94,
4684,我要挂了,Wǒ yào guà le,wǒ yào guà le,needs formatting,I have to hang up.,2846,21.0,46.4,10.0,31,44.89,
4685,举起双手,Jǔ qǐ shuāngshǒu,jǔ qǐ shuāng shǒu,needs syllable separation: 3 words for 4 chars,Put your hands up.,1099,22.3,43.2,0.0,1,44.88,
4686,诶？,Ēi?,ēi,needs formatting,Huh?,245,9.1,35.2,0.0,1,44.88,
4687,这是我家,Zhè shì wǒ jiā,zhè shì wǒ jiā,needs formatting,This is my home.,2289,22.3,47.1,10.0,31,44.87,
4688,嗷！,Áo!,áo,needs formatting,Ow!,83,9.1,35.2,0.0,1,44.86,
4689,我要杀了你,Wǒ yào shā le nǐ,wǒ yào shā le nǐ,needs formatting,I'm going to kill you.,1603,24.7,47.7,8.3,31,44.80,
4690,这家伙是谁？,Zhè jiā huǒ shì shuí?,zhè jiā huǒ shì shéi,preferred pronunciation: shuí -> shéi,Who is this guy?,3125,24.7,44.4,0.0,1,44.79,
4691,你为谁工作?,Nǐ wèi shuí gōngzuò?,nǐ wèi shéi gōngzuò,preferred pronunciation: shuí -> shéi,Who do you work for?,2763,24.7,44.1,0.0,1,44.67,
4692,再会,Zài huì,zài huì,needs formatting,Goodbye.,502,16.2,45.7,16.7,32,44.64,
4693,咋了?,Zá le?,zá le,needs formatting,What's wrong?,386,13.2,37.2,0.0,1,44.64,
4694,他们来了,Tāmen lái le,tā men lái le,needs syllable separation: 3 words for 4 chars,They've come.,1462,21.0,45.8,10.0,48,44.62,
4695,受不了了,Shòubuliǎole,shòu bù liǎo le,needs syllable separation: 1 words for 4 chars,I can't take it anymore.,52,21.1,48.1,16.7,1,44.42,
4696,你看起来糟透了,Nǐ kàn qǐlái zāotòu le,nǐ kàn qǐ lái zāo tòu le,needs syllable separation: 5 words for 7 chars,You look terrible.,1696,32.2,50.7,6.2,78,44.41,
4697,这意味着什么？,Zhè yìwèi zhe shénme?,zhè yì wèi zhe shén me,needs syllable separation: 4 words for 6 chars,What does this mean?,2898,28.5,45.9,0.0,1,44.40,
4698,来不及了,Láibují le,lái bù jí le,needs syllable separation: 2 words for 4 chars,It's too late.,502,22.3,47.1,12.5,1,44.37,
4699,谁死了？,Shuí sǐ le?,shéi sǐ le,preferred pronunciation: shuí -> shéi,Who died?,604,17.2,45.7,16.7,4,44.35,
4700,太好了,Tài hǎo le,tài hǎo le,needs formatting,That's great!,1142,23.3,47.7,12.5,41,44.35,
4701,快好了,Kuài hǎo le,kuài hǎo le,needs formatting,Almost done.,1035,23.3,47.7,12.5,41,44.35,
4702,"嗒,","Dā,",dā,needs formatting,"Click,.",493,9.1,34.1,0.0,1,44.34,
4703,算了吧,Suàn le ba,suàn le ba,needs formatting,Forget it.,852,23.3,47.6,12.5,46,44.32,
4704,好极了,Hǎo jí le,hǎo jí le,needs formatting,Excellent!,1754,23.3,47.5,12.5,41,44.28,
4705,这不公平,Zhè bù gōngpíng,zhè bù gōng píng,needs syllable separation: 3 words for 4 chars,This isn't fair.,1040,21.0,45.8,12.5,1,44.12,
4706,这是怎么回事呢？,Zhè shì zěnme huí shì ne?,zhè shì zěn me huí shì ne,needs syllable separation: 6 words for 7 chars,What's going on here?,1716,32.2,50.1,6.2,45,44.10,
4707,邪恶战车！,Xié'è zhànchē!,xié è zhàn chē,missing syllables: 3 for 4 chars,Evil War Machine!,1110,22.3,41.5,0.0,1,44.03,
4708,阿们,Āmen,ā men,needs syllable separation: 1 words for 2 chars,Amen.,424,13.2,35.9,0.0,1,44.01,
4709,啊呀,Āyā,a ya,needs syllable separation: 1 words for 2 chars,Oh my!,221,16.2,47.7,25.0,27,44.00,
4710,揪!,Jiū!,jiū,needs formatting,Yank!,61,9.1,33.3,0.0,1,43.92,
4711,否！,Fǒu!,fǒu,needs formatting,No!,62,9.1,33.3,0.0,1,43.91,
4712,嘣,Bēng,bēng,needs formatting,Bang!,401,9.1,32.8,0.0,1,43.69,
4713,没事了,Méishì le,méi shì le,needs syllable separation: 2 words for 3 chars,It's okay now.,793,17.8,38.0,0.0,1,43.66,
4714,咦？,Yí?,yí,needs formatting,Huh?,126,9.1,32.7,0.0,1,43.61,
4715,就这,Jiù zhè,jiù zhè,needs formatting,That's it.,525,13.2,41.8,16.7,35,43.59,
4716,出事了,Chū shì le,chū shì le,needs formatting,Something's happened.,749,17.8,37.8,0.0,1,43.58,
4717,关上门,Guān shàng mén,guān shàng mén,needs formatting,Close the door.,1874,23.3,46.1,12.5,51,43.56,
4718,多谢夸奖,Duō xiè kuā jiǎng,duō xiè kuā jiǎng,needs formatting,Thank you for the compliment.,2929,22.3,44.4,10.0,58,43.50,
4719,东,Dōng,dōng,needs formatting,East.,150,9.1,32.4,0.0,1,43.47,
4720,打搅了,Dǎjiǎole,dǎ jiǎo le,needs syllable separation: 1 words for 3 chars,Excuse me.,253,17.8,37.3,0.0,1,43.31,
4721,这太疯狂了,Zhè tài fēng kuáng le,zhè tài fēng kuáng le,needs formatting,This is crazy!,1686,24.8,41.4,0.0,1,43.28,
4722,这太可怕了,Zhè tài kěpà le,zhè tài kě pà le,needs syllable separation: 4 words for 5 chars,This is terrible.,1476,24.8,41.3,0.0,1,43.24,
4723,起立,Qǐ lì,qǐ lì,needs formatting,Stand up.,232,16.2,35.9,0.0,1,43.12,
4724,毒药,Dúyào,dú yào,needs syllable separation: 1 words for 2 chars,Poison.,102,16.2,35.9,0.0,1,43.11,
4725,我能,Wǒ néng,wǒ néng,needs formatting,I can.,549,16.2,42.6,16.7,31,43.11,
4726,刀子,Dāozi,dāo zi,needs syllable separation: 1 words for 2 chars,Knife.,364,16.2,35.9,0.0,1,43.09,
4727,看谁来了,Kàn shuí lái le,kàn shéi lái le,preferred pronunciation: shuí -> shéi,Look who's here.,2119,21.3,42.9,10.0,78,43.07,
4728,秩序!,Zhìxù!,zhì xù !,needs syllable separation: 1 words for 2 chars,Order!,286,16.2,35.8,0.0,1,43.07,
4729,中校,Zhōngxiào,zhōng xiào,needs syllable separation: 1 words for 2 chars,Lieutenant Colonel.,341,16.2,35.8,0.0,1,43.05,
4730,他长什么样？,Tā zhǎng shénme yàng?,tā zhǎng shén me yàng,needs syllable separation: 4 words for 5 chars,What does he look like?,2651,26.9,45.5,8.3,48,43.03,
4731,这就是,Zhè jiùshì,zhè jiù shì,needs syllable separation: 2 words for 3 chars,This is...,653,17.8,41.7,12.5,35,43.02,
4732,就是这,Jiùshì zhè,jiù shì zhè,needs syllable separation: 2 words for 3 chars,This is it.,654,17.8,41.7,12.5,35,43.02,
4733,坦克,Tǎnkè,tǎn kè,needs syllable separation: 1 words for 2 chars,Tank.,433,16.2,35.7,0.0,1,43.01,
4734,婊子养的,Biǎozi yǎng de,biǎo zi yǎng de,needs syllable separation: 3 words for 4 chars,Son of a bitch.,978,21.0,38.6,0.0,1,43.01,
4735,峰儿！,Fēng ér!,fēng ér,needs formatting,Feng!,863,16.2,35.7,0.0,1,42.98,
4736,畜生!,Chùshēng!,chùshēng,needs formatting,You beast!,58,16.2,35.7,0.0,1,42.98,
4737,停手,Tíng shǒu,tíng shǒu,needs formatting,Stop!,221,16.2,35.7,0.0,1,42.98,
4738,怪胎,Guài tāi,guài tāi,needs formatting,Freak.,524,16.2,35.6,0.0,1,42.97,
4739,舅舅,Jiùjiu,jiùjiu,needs formatting,Uncle.,290,14.9,34.8,0.0,1,42.90,
4740,闪开,Shǎn kāi,shǎn kāi,needs formatting,Get out of the way!,456,16.2,35.5,0.0,1,42.90,
4741,躲开,Duǒ kāi,duǒ kāi,needs formatting,Get out of the way!,430,16.2,35.5,0.0,1,42.89,
4742,无耻！,Wúchǐ!,wú chǐ,needs syllable separation: 1 words for 2 chars,Shameless!,128,16.2,35.5,0.0,1,42.89,
4743,求救！,Qiú jiù!,qiú jiù,needs formatting,Help!,249,16.2,35.4,0.0,1,42.86,
4744,使劲！,Shǐjìn!,shǐ jìn,needs syllable separation: 1 words for 2 chars,Go for it!,217,16.2,35.4,0.0,1,42.84,
4745,啪,Pā,pā,needs formatting,Slap.,25,9.1,31.1,0.0,1,42.83,
4746,艾玛,Àimǎ,ài mǎ,needs syllable separation: 1 words for 2 chars,Oh my!,220,16.2,35.3,0.0,1,42.81,
4747,吉娜,Jíná,jíná,needs formatting,Gina.,499,16.2,35.3,0.0,1,42.79,
4748,女孩们,Nǚháimén,nǚháimén,needs formatting,Girls.,269,17.8,36.2,0.0,1,42.78,
4749,举手！,Jǔ shǒu!,jǔ shǒu,needs formatting,Hands up!,330,16.2,35.2,0.0,1,42.77,
4750,咳咳,Kě kě,hāi hāi,pinyin mismatch: expected hāi hāi,Ahem.,635,14.9,34.5,0.0,1,42.76,
4751,呕!,Ǒu!,ǒu,needs formatting,Ugh!,55,9.1,31.0,0.0,1,42.75,
4752,犯规,Fànguī,fàn guī,needs syllable separation: 1 words for 2 chars,Foul!,113,16.2,35.2,0.0,1,42.73,
4753,劳驾,Láojià,láo jià,needs syllable separation: 1 words for 2 chars,Excuse me.,252,16.2,35.1,0.0,1,42.71,
4754,贝丝,Bèisī,bèi sī,needs syllable separation: 1 words for 2 chars,Beth.,454,16.2,35.1,0.0,1,42.69,
4755,活该,Huó gāi,huó gāi,needs formatting,Serves you right.,453,16.2,35.0,0.0,1,42.64,
4756,贱货！,Jiàn huò!,jiàn huò,needs formatting,Slut!,379,16.2,35.0,0.0,1,42.63,
4757,祖,Zǔ,zǔ,needs formatting,Ancestor.,213,9.1,30.7,0.0,1,42.60,
4758,菲尔,Fēiěr,fēi ěr,missing syllables: 1 for 2 chars,Phil.,403,16.2,34.9,0.0,1,42.58,
4759,已经太迟了,Yǐjīng tài chí le,yǐ jīng tài chí le,needs syllable separation: 4 words for 5 chars,It's too late.,1474,24.8,40.0,0.0,1,42.56,
4760,马蒂,Mǎdì,mǎ dì,needs syllable separation: 1 words for 2 chars,Marty.,203,16.2,34.8,0.0,1,42.53,
4761,巴迪,Bādì,bādì,needs formatting,Buddy.,314,16.2,34.7,0.0,1,42.52,
4762,休想,Xiū xiǎng,xiū xiǎng,needs formatting,Don't even think about it!,373,16.2,34.7,0.0,1,42.49,
4763,靠边！,Kào biān!,kào biān,needs formatting,Get out of the way!,411,16.2,34.6,0.0,1,42.45,
4764,看看谁来了,Kànkan shuí lái le,kànkan shéi lái le,preferred pronunciation: shuí -> shéi,Look who's here.,2724,23.4,42.9,10.0,78,42.43,
4765,爹地,Diēdi,diē dì,needs syllable separation: 1 words for 2 chars,Daddy.,296,16.2,34.5,0.0,1,42.42,
4766,无所谓了,Wú suǒ wèi le,wú suǒ wèi le,needs formatting,It doesn't matter.,2642,22.3,38.2,0.0,1,42.42,
4767,香港,Xiānggǎng,xiāng gǎng,needs syllable separation: 1 words for 2 chars,Hong Kong.,439,16.2,34.5,0.0,1,42.41,
4768,性交！,Xìngjiāo!,xìng jiāo,needs syllable separation: 1 words for 2 chars,Sexual intercourse!,129,16.2,34.5,0.0,1,42.38,
4769,这是个问题,Zhè shì ge wèntí,zhè shì ge wèntí,needs formatting,This is a problem.,1225,24.7,42.9,8.3,81,42.37,
4770,胡闹,Hu nao,hu nao,needs formatting,Nonsense!,517,16.2,34.3,0.0,1,42.31,
4771,睡个好觉,Shuì ge hǎo jiào,shuì ge hǎo jiào,needs formatting,Sleep well.,2532,22.3,41.9,10.0,41,42.26,
4772,克莱恩警官？,Kè lái'ēn jǐngguān?,kè lái ēn jǐng guān,missing syllables: 4 for 5 chars,Officer Klein?,2931,26.9,40.7,0.0,1,42.26,
4773,打劫,Dǎjié,dǎ jié,needs syllable separation: 1 words for 2 chars,Robbery!,106,16.2,34.2,0.0,1,42.25,
4774,婆婆,Pópo,pó po,needs syllable separation: 1 words for 2 chars,Mother-in-law.,304,14.9,33.4,0.0,1,42.23,
4775,巴克,Bākè,bā kè,needs syllable separation: 1 words for 2 chars,Buck.,446,16.2,34.0,0.0,1,42.15,
4776,跟我来,Gēn wǒ lái,gēn wǒ lái,needs formatting,Come with me.,1511,23.3,51.5,33.3,52,42.10,
4777,杀了我,Shā le wǒ,shā le wǒ,needs formatting,Kill me.,746,17.2,39.6,12.5,31,42.10,
4778,杀了他,Shā le tā,shā le tā,needs formatting,Kill him!,745,17.2,39.6,12.5,48,42.10,
4779,快上来,Kuài shàng lái,kuài shàng lái,needs formatting,Come up quickly!,1435,23.3,51.5,33.3,64,42.10,
4780,低头,Dītóu,dī tóu,needs syllable separation: 1 words for 2 chars,Bow your head.,436,16.2,33.9,0.0,1,42.10,
4781,外公,Wàigōng,wài gōng,needs syllable separation: 1 words for 2 chars,Grandfather.,390,16.2,33.8,0.0,1,42.07,
4782,帅哥,Shuàige,shuàige,needs formatting,Handsome guy.,383,16.2,33.8,0.0,1,42.05,
4783,你这婊子,Nǐ zhè biǎozi,nǐ zhè biǎo zi,needs syllable separation: 3 words for 4 chars,You whore.,994,21.0,36.7,0.0,1,42.03,
4784,嘿，这是怎么回事？,"Hēi, zhè shì zěnme huìshì?",hēi zhè shì zěnme huìshì,needs formatting,"Hey, what's going on?",3205,32.2,43.4,0.0,1,42.02,
4785,哎哟！,Ai yō!,ai yō,needs formatting,Ouch!,532,16.2,33.7,0.0,1,42.01,
4786,你这笨蛋,Nǐ zhè bèndàn,nǐ zhè bèn dàn,needs syllable separation: 3 words for 4 chars,You idiot!,1071,21.0,36.6,0.0,1,42.01,
4787,快回去,Kuài huí qù,kuài huí qù,needs formatting,Go back quickly!,1285,23.3,44.6,16.7,25,42.01,
4788,松手,Sōng shǒu,sōng shǒu,needs formatting,Let go!,455,16.2,33.7,0.0,1,42.00,
4789,听见没？,Tīngjiàn méi?,tīng jiàn méi,needs syllable separation: 2 words for 3 chars,Did you hear me?,299,17.8,39.6,12.5,57,41.99,
4790,呣,M,m,needs formatting,Mmm.,346,9.1,29.4,0.0,1,41.95,
4791,师父,Shīfu,shīfu,needs formatting,Master.,65,16.2,33.6,0.0,1,41.93,
4792,酋长,Qiúzhǎng,qiú zhǎng,needs syllable separation: 1 words for 2 chars,Chief.,307,16.2,33.5,0.0,1,41.90,
4793,这不是重点,Zhè bù shì zhòngdiǎn,zhè bú shì zhòng diǎn,needs syllable separation: 4 words for 5 chars,That's not the point.,2878,24.8,42.6,10.0,1,41.89,
4794,肃静,Sùjìng,sù jìng,needs syllable separation: 1 words for 2 chars,Silence!,94,16.2,33.5,0.0,1,41.88,
4795,你来这干嘛？,Nǐ lái zhè gànmá?,nǐ lái zhè gàn má,needs syllable separation: 4 words for 5 chars,What are you doing here?,1453,24.7,42.6,10.0,5,41.88,
4796,混账,Hùnzhàng,hùn zhàng,needs syllable separation: 1 words for 2 chars,Damn it!,38,16.2,33.4,0.0,1,41.83,
4797,求救 求救,Qiújiù qiújiù,qiú jiù   qiú jiù,needs syllable separation: 2 words for 4 chars,Help! Help!,459,19.8,35.4,0.0,1,41.76,
4798,巴德,Bādě,bādě,needs formatting,Bud.,443,16.2,33.1,0.0,1,41.72,
4799,算了算了,Suàn le suàn le,suàn le suàn le,needs formatting,Forget it.,2641,19.8,35.3,0.0,1,41.69,
4800,太好啦,Tài hǎo la,tài hǎo la,needs formatting,That's great!,1326,17.8,39.0,12.5,41,41.68,
4801,你个王八蛋,Nǐ gè wángbādan,nǐ gè wángbādan,needs formatting,You son of a bitch.,1037,24.8,38.2,0.0,1,41.67,
4802,托比！,Tuōbǐ!,tuō bǐ,needs syllable separation: 1 words for 2 chars,Toby!,474,16.2,33.0,0.0,1,41.66,
4803,妖怪！,Yāoguài!,yāo guài,needs syllable separation: 1 words for 2 chars,Monster!,92,16.2,32.9,0.0,1,41.61,
4804,我看不见了,Wǒ kàn bu jiàn le,wǒ kàn bu jiàn le,needs formatting,I can't see.,1609,24.8,46.0,20.0,31,41.58,
4805,蒂娜,Dì nà,dì nà,needs formatting,Tina.,839,16.2,32.8,0.0,1,41.57,
4806,这并不重要,Zhè bìng bù zhòngyào,zhè bìng bú zhòng yào,needs syllable separation: 4 words for 5 chars,This isn't important.,2660,24.7,41.9,10.0,1,41.55,
4807,这是谁？,Zhè shì shuí?,zhè shì shéi,preferred pronunciation: shuí -> shéi,Who is this?,1192,17.2,33.3,0.0,1,41.49,
4808,这是个秘密,Zhè shì ge mìmì,zhè shì ge mìmì,needs formatting,This is a secret.,2880,24.7,37.8,0.0,1,41.49,
